id,created_at,updated_at,size,language,has_wiki,license,is_template,num_ms,num_sup_comp,num_total_comp,is_fork,num_forks,num_watchers,is_archived,lan_Java,lan_JavaScript,lan_Python,lan_C#,lan_Ruby,lan_TypeScript,lan_Go,lan_C++,lan_Scala,lan_PHP,lan_Blade,lan_Groovy,lan_Perl,lan_Rust,lan_Kotlin,lan_Erlang,lan_Swift,lan_C,lan_Lua,lan_Crystal,lan_Dart,lan_Hack,lan_R,lan_Ballerina,tech_Prometheus,tech_MongoDB,tech_MySQL,tech_OracleDB,tech_SnowflakeDB,tech_PostgreSQL,tech_MsSQL,tech_Redis,tech_Cassandra,tech_MariaDB,tech_Database,tech_MinIO,tech_React,tech_NextJS,tech_Svelte,tech_SvelteKit,tech_VueJS,tech_Nuxt,tech_AngularJS,tech_AnalogJS,tech_Jaeger,tech_Zipkin,tech_OpenTelemetry,tech_Logstash,tech_Filebeat,tech_ElasticSearch,tech_Kafka,tech_RabbitMQ,tech_Nats,tech_Dapr,tech_Consul,tech_Istio,tech_nginx,tech_Zuul,tech_Kong,tech_Envoy,tech_Traefik,tech_Ocelot,tech_Zookeeper,tech_Hystrix,tech_Kiali,tech_Grafana,tech_Kibana,tech_Akhq,tech_Portainer,tech_Keycloak,tech_Vault,tech_Eureka,tech_Locust,tech_K6,tech_JMeter,docker,compose,kubernetes,has_OtherLang,has_Gateway,has_MessageQueue,has_Auth,has_BenchmarkTooling,has_Datastorage,has_Observability,has_Frontend,has_Communication,has_OtherTech
720509913,2023-11-18 17:51:10+00:00,2024-11-19 13:28:56+00:00,10957,JavaScript,False,,False,9,0,9,False,4,7,False,0.0,67.27,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,1,1,0
222707750,2019-11-19 13:53:30+00:00,2024-11-13 09:36:27+00:00,3741,HTML,True,,False,4,1,5,False,2,5,False,0.0,2.15,5.88,0.0,0.0,0.0,0.0,0.0,0.0,33.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,1,0,0,0,0,0,0,0,0,0
463097416,2022-02-24 10:05:38+00:00,2024-01-18 05:15:28+00:00,16833,Go,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,4,2,6,False,0,5,False,0.0,14.74,0.0,0.0,0.0,5.62,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,1,1,3,1,0
268013516,2020-05-30 05:10:41+00:00,2024-10-11 11:39:04+00:00,648,Java,True,,False,4,5,9,False,7,21,False,79.48,9.23,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,20,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,23,1,0,3,0,0,0,0,0,0,0,0,0,True,True,False,0,1,0,0,0,2,4,1,1,1
543316892,2022-09-29 20:57:50+00:00,2025-01-07 07:03:13+00:00,21728,Java,True,,False,4,3,7,False,23,60,False,98.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,0,0,1,0,0,1,0,0,0,1
233260246,2020-01-11 16:19:18+00:00,2022-07-11 01:36:43+00:00,196,C#,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,2,7,9,False,1,9,False,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,1,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,True,True,False,0,0,1,0,0,3,6,0,1,0
700558566,2023-10-04 20:22:48+00:00,2023-11-28 06:55:04+00:00,5,JavaScript,False,,False,3,0,3,False,7,1,False,0.0,60.12,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0
865910829,2024-10-01 10:36:29+00:00,2025-01-05 04:31:29+00:00,1931,Python,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,2,1,3,False,0,8,False,0.0,23.13,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,1,0,3,1,0
287998375,2020-08-16 18:08:21+00:00,2024-07-09 07:14:53+00:00,1645,C#,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,4,5,9,False,5,37,False,0.0,0.0,0.0,64.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,1,1,0,0,3,0,0,0,0
143267111,2018-08-02 08:42:22+00:00,2025-01-08 13:19:48+00:00,17731,Java,False,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,11,7,18,False,172,488,False,72.22,14.530000000000001,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19,0,0,0,20,23,1,0,0,14,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,True,True,False,1,1,2,0,0,2,2,2,1,0
722197263,2023-11-22 16:34:43+00:00,2024-09-12 14:19:56+00:00,154,Python,True,,False,1,0,1,False,0,5,False,0.0,0.0,96.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,1,0,0,1,0,0,0,0
359530234,2021-04-19 16:41:36+00:00,2023-08-23 21:56:44+00:00,9099,Vue,True,,False,5,8,13,False,2,7,False,0.0,49.68,9.63,0.0,0.0,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,True,True,False,0,0,0,0,0,2,2,2,0,0
515437882,2022-07-19 04:48:08+00:00,2024-09-27 09:51:46+00:00,11124,Java,True,,False,6,5,11,False,1,6,False,74.38,0.0,0.0,0.0,0.0,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,True,False,False,0,0,0,0,0,1,1,1,0,0
893589064,2024-11-24 20:27:35+00:00,2025-01-12 21:36:18+00:00,7172,TypeScript,True,,False,4,5,9,False,0,5,False,0.0,0.0,0.0,0.0,0.0,85.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,2,0,0,0,0
765870752,2024-03-01 19:34:02+00:00,2024-07-08 06:35:14+00:00,39384,Java,True,,False,5,5,10,False,3,6,False,56.71,40.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,2,0,1,0,0
825652977,2024-07-08 08:47:24+00:00,2024-10-09 16:32:30+00:00,1115,JavaScript,True,,False,6,4,10,False,0,6,False,0.0,98.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0
410121979,2021-09-24 22:54:57+00:00,2025-01-02 09:45:08+00:00,4853,TypeScript,False,"{'key': 'agpl-3.0', 'name': 'GNU Affero General Public License v3.0', 'url': 'https://api.github.com/licenses/agpl-3.0', 'spdx_id': 'AGPL-3.0', 'node_id': 'MDc6TGljZW5zZTE='}",False,1,2,3,False,12,89,False,0.0,0.0,0.0,0.0,0.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,0,2,0,0,2,1,1,0,0
221245123,2019-11-12 15:04:57+00:00,2025-01-14 02:14:22+00:00,910,Java,True,,False,4,12,16,False,44,60,False,83.32,0.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,5,36,0,0,0,0,0,0,0,21,0,0,0,2,0,0,1,1,0,0,44,0,0,0,0,0,True,True,True,0,1,1,1,0,3,6,1,0,1
710042179,2023-10-25 22:30:54+00:00,2024-09-13 11:32:16+00:00,36,Ballerina,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,2,1,3,False,5,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,1,0,0,0,0,1,0,0,0,0
372910033,2021-06-01 17:23:23+00:00,2024-01-04 13:46:20+00:00,88,JavaScript,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,3,1,4,False,2,6,False,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,1,0,0,1,0,2,0,0
679572863,2023-08-17 06:30:08+00:00,2024-01-10 01:18:09+00:00,141,JavaScript,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,2,0,2,False,1,5,False,0.0,51.96,0.0,0.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,17,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,1,1,0,0,1,3,0,1,1
554168007,2022-10-19 11:12:02+00:00,2022-11-08 14:33:37+00:00,55,JavaScript,True,,False,1,1,2,False,0,26,False,0.0,98.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,0,0,0,0,1,0,1,1,0
615853116,2023-03-18 21:35:37+00:00,2024-06-18 01:52:51+00:00,323,Java,True,,False,4,2,6,False,1,5,False,98.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,1,0,0,0,1
209118415,2019-09-17 17:37:33+00:00,2024-04-13 17:31:37+00:00,103,Java,True,,False,6,7,13,False,4,5,False,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,False,False,False,0,1,0,0,0,1,0,0,0,1
228791333,2019-12-18 08:16:46+00:00,2024-09-26 06:28:11+00:00,64122,Java,True,,False,7,10,17,False,7,3,False,67.64,32.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,False,False,False,0,1,2,0,0,2,1,1,0,1
60575383,2016-06-07 02:23:48+00:00,2024-12-22 12:13:21+00:00,1097,Java,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,2,7,9,False,367,809,False,82.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,2,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,28,0,0,0,True,True,False,0,1,1,0,0,0,2,0,1,1
857699895,2024-09-15 11:26:38+00:00,2024-10-27 07:58:37+00:00,237,Java,True,,False,4,2,6,False,2,7,False,98.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,0,0,1,0,0,1,0,0,0,1
260776605,2020-05-02 21:17:07+00:00,2025-01-09 08:57:25+00:00,446,Java,True,,False,4,4,8,False,11,18,False,98.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,False,False,False,0,0,1,0,0,1,1,0,0,1
45824158,2015-11-09 08:10:41+00:00,2024-07-12 14:54:36+00:00,819,Java,True,"{'key': 'apache-2.0', 'name': 'Apache License 2.0', 'url': 'https://api.github.com/licenses/apache-2.0', 'spdx_id': 'Apache-2.0', 'node_id': 'MDc6TGljZW5zZTI='}",False,4,4,8,False,28,29,False,92.49,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,True,False,False,0,1,0,0,0,2,1,1,0,1
834621915,2024-07-27 20:49:16+00:00,2024-12-14 07:08:36+00:00,27877,TypeScript,True,,False,5,3,8,False,1,6,False,0.0,6.05,0.0,0.0,0.0,88.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,0,0,1,0,0,1,0,1,1,0
134052296,2018-05-19 10:29:51+00:00,2021-12-15 00:15:49+00:00,5472,Java,True,,False,3,8,11,False,2,5,False,89.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,False,False,False,1,0,1,0,0,1,1,0,0,1
399862346,2021-08-25 15:08:57+00:00,2024-05-31 09:30:22+00:00,9382,Go,True,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'spdx_id': 'GPL-3.0', 'node_id': 'MDc6TGljZW5zZTk='}",False,2,5,7,False,1,10,False,0.0,1.09,0.0,0.0,0.0,46.17,50.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,0,2,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,True,True,True,0,1,1,1,0,8,2,0,0,0
775677622,2024-03-21 20:46:52+00:00,2025-01-01 08:24:10+00:00,108,C#,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,1,0,1,False,3,12,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0
503452928,2022-06-14 17:14:28+00:00,2024-08-20 14:25:40+00:00,248,Java,True,,False,10,8,18,False,4,5,False,99.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0
705560583,2023-10-16 08:54:44+00:00,2024-10-05 11:39:08+00:00,937,C#,False,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,7,10,17,False,0,8,False,0.0,0.0,0.0,63.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,True,True,False,0,1,1,1,0,6,3,0,0,0
551546103,2022-10-14 15:54:43+00:00,2024-12-30 10:42:28+00:00,346,Java,True,,False,8,4,12,False,5,19,False,60.06,7.99,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,True,True,False,0,1,0,0,0,2,2,1,0,1
188335731,2019-05-24 02:04:37+00:00,2024-02-19 16:29:13+00:00,887,C#,True,"{'key': 'bsd-3-clause', 'name': 'BSD 3-Clause ""New"" or ""Revised"" License', 'url': 'https://api.github.com/licenses/bsd-3-clause', 'spdx_id': 'BSD-3-Clause', 'node_id': 'MDc6TGljZW5zZTU='}",False,5,3,8,False,2,28,False,0.0,1.23,0.0,87.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True,True,False,0,0,1,1,0,4,0,0,1,0
406747194,2021-09-15 12:06:20+00:00,2024-12-22 01:39:42+00:00,619,Java,True,,False,3,4,7,False,1,7,False,98.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,0,True,True,False,0,0,1,0,0,1,0,0,0,2
380824433,2021-06-27 19:41:45+00:00,2025-01-10 07:03:18+00:00,16498,C#,True,"{'key': 'mit', 'name': 'MIT License', 'url': 'https://api.github.com/licenses/mit', 'spdx_id': 'MIT', 'node_id': 'MDc6TGljZW5zZTEz'}",False,8,4,12,False,65,370,False,0.0,0.0,0.0,95.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,5,0,106,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,True,True,False,0,1,1,0,1,3,4,0,0,0
574985563,2022-12-06 14:02:09+00:00,2025-01-14 07:18:43+00:00,10440,Go,False,"{'key': 'gpl-3.0', 'name': 'GNU General Public License v3.0', 'url': 'https://api.github.com/licenses/gpl-3.0', 'spdx_id': 'GPL-3.0', 'node_id': 'MDc6TGljZW5zZTk='}",False,6,9,15,False,44,257,False,0.0,0.0,0.0,0.0,0.0,0.0,89.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,35,27,0,13,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,4,0,27,0,0,0,0,13,0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,True,0,0,1,0,0,5,4,0,1,0
